CustomerID,MonthlyRevenue_Clean,ChurnProbability,RevenueRiskScore,PrioritySegment
3124150,32.34,0.53092015,17.169957582950595,Medium
3097582,35.37,0.48536983,17.167530933916566,Medium
3316710,57.05,0.30091518,17.167211112380027,Medium
3220162,33.56,0.5115166,17.166496124267578,Medium
3055526,35.34,0.48574752,17.166317220926288,Medium
3285778,45.62,0.376263,17.165117723345755,Medium
3361270,61.49,0.27912015,17.16309785306454,Medium
3326662,60.73,0.28260502,17.162602997720242,Medium
3090002,41.55,0.4130585,17.162580241262912,Medium
3111058,33.43,0.51336414,17.161763073801993,Medium
3201742,56.29,0.30486757,17.16099526941776,Medium
3341302,45.78,0.37483394,17.159897840023042,Medium
3389990,53.03,0.32358536,17.15973170667887,Medium
3165722,31.39,0.54665864,17.159614557027815,Medium
3245922,43.02,0.39887425,17.159570365548134,Medium
3131598,30.0,0.5719723,17.15916931629181,Medium
3326026,43.25,0.39673156,17.158639773726463,Medium
3094850,75.24,0.2280323,17.157150691151617,Medium
3154050,39.1,0.43879485,17.156878685951234,Medium
3273986,31.65,0.54205436,17.156020340323447,Medium
3391346,24.17,0.70979524,17.155750868320467,Medium
3104606,30.0,0.571826,17.1547794342041,Medium
3335450,44.99,0.38129702,17.154553024470808,Medium
3046126,25.09,0.6836822,17.153586480617523,Medium
3114486,32.49,0.52796483,17.1535773396492,Medium
3175206,33.95,0.50524926,17.15321244001389,Medium
3149450,61.69,0.2780545,17.153182449638845,Medium
3070770,43.45,0.394762,17.152409307658672,Medium
3077906,35.52,0.48287606,17.151757736206058,Medium
3095302,29.99,0.57189465,17.15112042427063,Medium
3046378,35.15,0.48793444,17.150895579159258,Medium
3161406,35.97,0.47675958,17.149042191803456,Medium
3261854,30.18,0.56822175,17.148932350873945,Medium
3314622,19.99,0.85787326,17.148886486887932,Medium
3240286,31.57,0.5431909,17.14853660285473,Medium
3183630,39.22,0.43721855,17.147711408138274,Medium
3159134,34.1,0.502856,17.147390151023867,Medium
3246866,24.94,0.6874945,17.146113238334657,Medium
3008186,63.46,0.27017093,17.145047030448914,Medium
3096914,38.23,0.44846827,17.14494188249111,Medium
3082330,30.1,0.5695916,17.144706612825395,Medium
3268074,25.53,0.67154115,17.144445671439172,Medium
3126342,29.99,0.5716602,17.14409001648426,Medium
3211510,39.54,0.43358818,17.14407651722431,Medium
3052134,31.48,0.5445288,17.141766068935393,Medium
3098382,29.99,0.57157445,17.141517741680143,Medium
3385742,44.96,0.38123915,17.14051200389862,Medium
3100858,50.38,0.34021524,17.140043587088584,Medium
3117994,32.28,0.5309778,17.139962918758393,Medium
3158054,36.13,0.4743835,17.139475970566274,Medium
3131606,30.0,0.5713033,17.13909924030304,Medium
3093558,40.49,0.4232868,17.13888235449791,Medium
3119258,39.49,0.434002,17.138739454448224,Medium
3122582,30.77,0.5569784,17.13822550714016,Medium
3112062,44.28,0.3869948,17.136130138635636,Medium
3009422,24.94,0.6870733,17.13560786128044,Medium
3285750,45.48,0.37675133,17.134650646448133,Medium
3235782,30.0,0.57115036,17.13451087474823,Medium
3114462,30.0,0.57114947,17.13448405265808,Medium
3105930,29.99,0.57132107,17.133918895125387,Medium
3383490,23.59,0.72628725,17.133116127252578,Medium
3169318,40.8,0.4199281,17.133066630363462,Medium
3156098,35.52,0.48229483,17.13111227989197,Medium
3352654,59.38,0.28848365,17.130159106850623,Medium
3396046,40.15,0.42664632,17.129849828779697,Medium
3048506,30.25,0.5662708,17.129692554473877,Medium
3136418,26.24,0.65280765,17.129672813415528,Medium
3031294,46.23,0.37051907,17.129096690118313,Medium
3019738,50.0,0.3425721,17.128604650497437,Medium
3062482,50.03,0.3423646,17.128501400351524,Medium
3140010,34.23,0.50037616,17.127876124978062,Medium
3204838,40.81,0.41969657,17.12781699895859,Medium
3203278,52.17,0.32830304,17.127569548487664,Medium
3044106,56.35,0.30394757,17.127445453405382,Medium
3302074,19.99,0.8567609,17.126650772690773,Medium
3024502,36.83,0.46497837,17.125153259932993,Medium
3001238,105.73,0.16196854,17.124934170395136,Medium
3127650,39.78,0.43048796,17.124811071753502,Medium
3358086,70.39,0.24327919,17.124422104656695,Medium
3382738,53.16,0.32212242,17.124028104543683,Medium
3080466,36.56,0.4683771,17.123867263793947,Medium
3293994,36.06,0.47484338,17.122852385044098,Medium
3155430,46.14,0.3711062,17.122840408086777,Medium
3380194,74.06,0.23118408,17.121492982804774,Medium
3144926,32.74,0.52294695,17.121283266544342,Medium
3059178,31.73,0.5395829,17.12096567571163,Medium
3171290,61.17,0.27988893,17.120805721879005,Medium
3371290,68.25,0.25084275,17.12001769244671,Medium
3094026,30.26,0.565742,17.119353399276733,Medium
3128950,30.52,0.56086504,17.117601161003112,Medium
3304430,36.74,0.46591175,17.11759754896164,Medium
3333082,34.28,0.49934098,17.117408837080003,Medium
3332182,37.0,0.4626136,17.116703659296036,Medium
3293750,60.31,0.28380942,17.11654632806778,Medium
3116594,30.25,0.5658257,17.116227447986603,Medium
3300526,36.77,0.46545827,17.114900730848312,Medium
3175122,32.79,0.52194136,17.114457319378854,Medium
3121898,29.34,0.5832881,17.113672077655792,Medium
3144526,40.88,0.41857266,17.111250514984132,Medium
3175358,33.0,0.51850855,17.110782265663147,Medium
3341358,27.49,0.6224305,17.110614537596703,Medium
3011210,30.03,0.56975883,17.10985773861408,Medium
3081766,32.78,0.5219601,17.10985141158104,Medium
3003762,46.75,0.36597192,17.10918739438057,Medium
3335386,54.28,0.3151994,17.10902370095253,Medium
3280706,33.24,0.51467335,17.107742228508,Medium
3275386,36.38,0.47024038,17.107345182299614,Medium
3054074,28.48,0.6006653,17.106946926116944,Medium
3137234,29.99,0.57042104,17.106926991343496,Medium
3020806,36.45,0.4693231,17.106826946139336,Medium
3090810,30.24,0.5656747,17.10600359916687,Medium
3187910,27.49,0.62224764,17.105587522387502,Medium
3346430,41.91,0.40814948,17.105544741153714,Medium
3301706,44.2,0.38699225,17.105057269334793,Medium
3117238,30.27,0.5650569,17.104272969961166,Medium
3237950,34.04,0.50244933,17.103375318050386,Medium
3168034,30.96,0.55242234,17.10299579143524,Medium
3291270,39.24,0.4358558,17.102981822490694,Medium
3112786,30.27,0.56501055,17.102869277000426,Medium
3129802,31.25,0.5472369,17.10115373134613,Medium
3055942,34.99,0.48873156,17.10071739256382,Medium
3075446,59.92,0.28537983,17.099959235191346,Medium
3339354,30.39,0.56266534,17.099399782419205,Medium
3019418,77.47,0.22072037,17.099206726402045,Medium
3360122,30.93,0.5528145,17.09855197906494,Medium
3078298,32.26,0.53002024,17.09845284461975,Medium
3336150,54.97,0.31104234,17.097997353374957,Medium
3000398,71.86,0.23792246,17.09710796415806,Medium
3113634,32.74,0.5222031,17.096929094791413,Medium
3019246,38.55,0.4434896,17.096524509787557,Medium
3169654,30.74,0.55615956,17.096344748735426,Medium
3037670,31.5,0.54270524,17.095214992761612,Medium
3061690,33.32,0.51305455,17.09497759580612,Medium
3206854,34.99,0.48849255,17.09235427081585,Medium
3008218,56.65,0.30171385,17.092089833319186,Medium
3340590,35.97,0.47516486,17.091680031716823,Medium
3003858,66.39,0.25743684,17.091231922209264,Medium
3135962,34.02,0.5023159,17.088786199092866,Medium
3101918,30.24,0.5650863,17.088209867477417,Medium
3070646,44.25,0.3861611,17.087628185749054,Medium
3125670,48.8,0.35015374,17.0875027179718,Medium
3332174,59.56,0.2868945,17.087436435222628,Medium
3232750,33.64,0.5079354,17.086947016716003,Medium
3177666,30.26,0.56463784,17.08594103217125,Medium
3319442,39.5,0.43252248,17.08463779091835,Medium
3234962,50.63,0.3374154,17.083341558575633,Medium
3023638,32.49,0.52579373,17.083038327097892,Medium
3228290,30.51,0.5599061,17.082735875844957,Medium
3204402,51.06,0.33454853,17.08204809308052,Medium
3122350,41.35,0.4130829,17.080977818369867,Medium
3398270,30.09,0.56766057,17.080906555652618,Medium
3254686,29.99,0.56950694,17.079513227343558,Medium
3288906,20.03,0.85268635,17.07930750191212,Medium
3197738,37.69,0.45314208,17.078924871981144,Medium
3020762,30.16,0.5662717,17.078755145072936,Medium
3010630,35.24,0.48461616,17.077873492240908,Medium
3072410,30.0,0.5692556,17.077667713165283,Medium
3022170,50.24,0.33992082,17.077621936798096,Medium
3011534,35.74,0.47777402,17.07564361810684,Medium
3105498,33.71,0.5065051,17.074285981059074,Medium
3092790,42.59,0.40089333,17.07404694914818,Medium
3179570,29.99,0.56930816,17.073551770448685,Medium
3190538,50.89,0.33546644,17.071887360215186,Medium
3054154,34.99,0.48788995,17.071269193291666,Medium
3178838,39.2,0.43547028,17.070435094833375,Medium
3025286,30.26,0.5641172,17.07018626689911,Medium
3017178,51.28,0.3328635,17.069240775108337,Medium
3094358,30.6,0.5578057,17.06885493993759,Medium
3113986,38.25,0.4462421,17.068760097026825,Medium
3134130,34.45,0.49545598,17.06845852136612,Medium
3071402,33.45,0.51026005,17.06819852292538,Medium
3129518,30.5,0.55961114,17.06813982129097,Medium
3137922,37.28,0.45781928,17.067502870559693,Medium
3017054,30.27,0.5638137,17.06664028644562,Medium
3383078,68.03,0.25085887,17.065929138958456,Medium
3270590,24.57,0.6945739,17.06568021297455,Medium
3052998,32.47,0.5255029,17.063079817295073,Medium
3118882,25.14,0.67871857,17.062984771728516,Medium
3109406,55.18,0.3092215,17.062842707633973,Medium
3082870,32.49,0.52517205,17.062840059399605,Medium
3304854,34.99,0.48762438,17.06197695165873,Medium
3258754,32.12,0.5311552,17.060705943107603,Medium
3047542,48.81,0.3495301,17.060564221143725,Medium
3096646,49.52,0.34450704,17.05998855113983,Medium
3082530,73.62,0.23173001,17.059963636994365,Medium
3348810,57.66,0.29586598,17.059632566571235,Medium
3165218,44.19,0.38603562,17.05891409933567,Medium
3253578,29.99,0.56881917,17.05888676524162,Medium
3275958,30.43,0.56053007,17.056929923295975,Medium
3112050,29.99,0.56874806,17.056754226088522,Medium
3135506,47.5,0.35908636,17.05660231411457,Medium
3373966,39.99,0.4264789,17.054890913665297,Medium
3070742,30.0,0.56848013,17.05440402030945,Medium
3010226,32.85,0.519155,17.05424258708954,Medium
3166654,40.73,0.41870382,17.053806762993336,Medium
3105166,33.23,0.5131882,17.05324333131313,Medium
3289506,34.41,0.4955829,17.053007877767083,Medium
3313674,58.47,0.29163986,17.05218287408352,Medium
3275298,35.31,0.4829198,17.051898568868637,Medium
3031402,43.49,0.39208528,17.0517890009284,Medium
3205678,46.25,0.36868107,17.051499634981155,Medium
3074038,27.92,0.61072594,17.051468224525454,Medium
3010862,70.23,0.24278274,17.050631955564022,Medium
3059082,54.15,0.31487375,17.050413832068443,Medium
3278070,36.55,0.46649525,17.05040123015642,Medium
3206410,33.24,0.5129095,17.049110848903656,Medium
3224558,34.54,0.49357924,17.04822690308094,Medium
3026850,70.5,0.24181426,17.047905027866364,Medium
3203058,45.69,0.37311882,17.047798785567284,Medium
3386118,49.34,0.3455135,17.04763573586941,Medium
3114822,34.43,0.49513623,17.04754043966532,Medium
3238166,52.51,0.3246502,17.04738190859556,Medium
3112334,31.36,0.5435919,17.047042503356934,Medium
3221410,30.24,0.5637022,17.046355304718016,Medium
3392086,76.89,0.2216949,17.046120982915163,Medium
3363238,67.24,0.25350675,17.04579386115074,Medium
3139682,48.56,0.3510187,17.045467927455903,Medium
3219666,30.5,0.55885327,17.045024693012238,Medium
3100554,73.8,0.2309557,17.044531032443047,Medium
3006522,45.0,0.378731,17.042895555496216,Medium
3151242,57.49,0.29643843,17.04224509805441,Medium
3211078,33.51,0.50854695,17.041408241987227,Medium
3279206,38.86,0.43851024,17.040507892370222,Medium
3186466,37.14,0.45881483,17.04038277089596,Medium
3208842,56.47,0.30175492,17.04010042697191,Medium
3047334,30.26,0.56312287,17.04009800195694,Medium
3081066,60.09,0.28357315,17.039910621643067,Medium
3133354,25.86,0.65892524,17.039806584119795,Medium
3298958,35.24,0.48352346,17.039366668462755,Medium
3027302,38.4,0.44372872,17.039182662963867,Medium
3397178,58.57,0.29091927,17.039141883552073,Medium
3181974,32.8,0.51945645,17.038171434402464,Medium
3150962,29.99,0.56811994,17.037917094826696,Medium
3056346,30.83,0.5526216,17.037324020862577,Medium
3367046,31.24,0.5453287,17.036067860126494,Medium
3151494,39.52,0.43107432,17.036057176589967,Medium
3137326,30.0,0.5678628,17.035884261131287,Medium
3204114,23.24,0.73297167,17.034261569976806,Medium
3397194,31.16,0.5466704,17.034248955249787,Medium
3012142,34.04,0.5003957,17.033470146656036,Medium
3008146,28.66,0.59431964,17.033200927972793,Medium
3288806,31.32,0.5438415,17.033115191459657,Medium
3182230,32.84,0.51865995,17.032792735099793,Medium
3029902,51.69,0.3295154,17.03265089929104,Medium
3198706,34.19,0.4981699,17.032428846359252,Medium
3200794,20.21,0.842712,17.03120921909809,Medium
3043918,74.99,0.22709948,17.030189873576163,Medium
3236766,30.16,0.5646566,17.030043516159058,Medium
3062126,49.89,0.34134424,17.02966400027275,Medium
3304850,30.65,0.5556125,17.029523262381552,Medium
3211846,44.83,0.37986848,17.02950385004282,Medium
3101622,42.74,0.39844388,17.029491332769396,Medium
3273358,30.48,0.5586596,17.027945008277893,Medium
3098386,86.32,0.1972524,17.02682654380798,Medium
3128538,36.98,0.46040562,17.025799751877784,Medium
3234342,36.14,0.4710988,17.025511009097098,Medium
3229210,33.99,0.50088584,17.025109845399857,Medium
3263194,48.03,0.35445786,17.02461078643799,Medium
3128514,35.56,0.4787544,17.024506506919863,Medium
3035210,51.99,0.32745466,17.02436758428812,Medium
3089258,31.49,0.5406212,17.024162251353264,Medium
3240314,31.0,0.5491541,17.023777186870575,Medium
3332842,30.48,0.55846226,17.021929750442506,Medium
3281726,56.72,0.30009758,17.021535005569458,Medium
3149050,35.49,0.47961465,17.021523759663108,Medium
3039406,55.84,0.30482635,17.02150332927704,Medium
3177394,29.68,0.5734983,17.021429800987242,Medium
3345750,54.03,0.31502777,17.020950595736505,Medium
3238842,30.25,0.56262326,17.019353687763214,Medium
3069614,34.09,0.4992412,17.019132612645627,Medium
3092930,33.24,0.51198834,17.018492481708527,Medium
3116338,32.22,0.52816737,17.017552564144133,Medium
3142058,33.95,0.5012479,17.017365622520447,Medium
3120262,30.0,0.5672336,17.017008662223816,Medium
3051002,32.53,0.5230951,17.016282669901848,Medium
3069194,37.22,0.45717883,17.016196093559266,Medium
3144070,39.1,0.4351894,17.015905389189722,Medium
3102942,28.13,0.604902,17.01589407682419,Medium
3261242,30.73,0.55370283,17.015288004875185,Medium
3095086,29.99,0.5673544,17.014957888722417,Medium
3236906,30.98,0.5491933,17.014009135961533,Medium
3314874,35.98,0.47286996,17.01386124908924,Medium
3188310,43.3,0.3928779,17.011613354086876,Medium
3330902,38.62,0.4404648,17.01075036883354,Medium
3219650,31.25,0.5443342,17.010442912578583,Medium
3005574,47.96,0.35467046,17.009995501041413,Medium
3120290,43.12,0.39446005,17.009117453098295,Medium
3151578,41.19,0.4129155,17.007989363372324,Medium
3015818,41.22,0.41259986,17.007366296052933,Medium
3081518,33.74,0.5040697,17.00731120347977,Medium
3126082,34.98,0.48617312,17.006335846781727,Medium
3053562,38.02,0.447291,17.006003317236903,Medium
3232538,49.99,0.3401616,17.004677972495557,Medium
3240506,37.7,0.45105127,17.0046326905489,Medium
3370862,71.38,0.2382265,17.004607793688773,Medium
3149666,40.76,0.41718066,17.004283595085145,Medium
3216686,32.62,0.5212557,17.003360019922255,Medium
3055334,39.12,0.4346455,17.003332107067106,Medium
3364326,62.89,0.27036315,17.003138630986214,Medium
3009434,39.32,0.43242574,17.00297999382019,Medium
3004426,24.99,0.68036234,17.002254971265792,Medium
3288622,37.07,0.4586415,17.00184037834406,Medium
3215218,40.55,0.41926524,17.00120549947023,Medium
3337898,34.99,0.4858842,17.001087794303896,Medium
3094086,30.07,0.56535757,17.00030200600624,Medium
3292550,37.86,0.44902617,17.000130697488785,Medium
3003534,52.85,0.32164848,16.99912208914757,Medium
3192614,34.33,0.49514335,16.998271340727804,Medium
3053114,35.67,0.47653934,16.998158386051657,Medium
3308494,42.17,0.40304747,16.99651190429926,Medium
3272086,42.7,0.3980373,16.996193325519563,Medium
3088906,29.99,0.56671464,16.995772186517716,Medium
3303542,75.13,0.2262153,16.995555710196495,Medium
3159046,44.23,0.38422176,16.994128551781177,Medium
3296198,29.99,0.56664723,16.99375047504902,Medium
3068418,31.98,0.53136986,16.993208280801774,Medium
3119474,30.0,0.5664402,16.99320673942566,Medium
3008178,30.45,0.5580472,16.992536491155622,Medium
3028534,39.88,0.42603788,16.99039056658745,Medium
3092618,35.45,0.47924903,16.989378125965597,Medium
3052542,28.99,0.58604014,16.98930363535881,Medium
3254922,61.89,0.27450693,16.989233683347702,Medium
3111934,40.73,0.41709477,16.988269863724707,Medium
3324142,61.36,0.27685672,16.987928366661073,Medium
3030034,33.51,0.5069083,16.986497050523756,Medium
3063566,35.09,0.48403427,16.984762535989287,Medium
3011694,33.2,0.5115637,16.98391544818878,Medium
3381894,49.65,0.34202456,16.981519639492035,Medium
3175986,43.47,0.39064473,16.981326375603675,Medium
3146990,44.8,0.37901062,16.979675674438475,Medium
3035810,35.43,0.4792045,16.97821563631296,Medium
3000550,30.86,0.55014485,16.977470108270644,Medium
3021042,50.59,0.33556843,16.976406774520875,Medium
3270414,29.99,0.5660494,16.975821415781972,Medium
3103426,32.49,0.5224903,16.975710580945016,Medium
3350498,52.59,0.32279232,16.975648184716704,Medium
3387350,31.29,0.5425232,16.97555109322071,Medium
3029366,32.85,0.5167515,16.975287687778472,Medium
3120030,47.22,0.35948992,16.975113916397095,Medium
3295402,55.14,0.30784205,16.974410417675973,Medium
3029102,68.15,0.2490603,16.973459647595885,Medium
3225362,30.0,0.5656653,16.969959139823914,Medium
3123654,37.18,0.45632336,16.966102355122565,Medium
3120894,30.25,0.5608525,16.965788960456848,Medium
3202910,32.48,0.52233213,16.965347642898557,Medium
3043990,30.25,0.56082815,16.965051516890526,Medium
3068142,85.98,0.19730705,16.964460178613663,Medium
3048390,33.4,0.5078539,16.96232110261917,Medium
3029626,61.79,0.27450848,16.961878747940062,Medium
3043650,30.86,0.5496388,16.96185360789299,Medium
3030442,30.98,0.5474932,16.961339936256408,Medium
3142438,50.0,0.3392255,16.961275041103363,Medium
3159158,29.99,0.56555784,16.96107954621315,Medium
3106550,35.99,0.47124395,16.960069679319858,Medium
3005466,34.99,0.48469844,16.95959857672453,Medium
3112770,38.75,0.43763414,16.958322934806347,Medium
3242942,30.75,0.5514791,16.95798236131668,Medium
3230202,38.99,0.4349227,16.957635884284976,Medium
3122222,31.13,0.54473525,16.957608421444892,Medium
3171278,75.09,0.22582725,16.957367970049383,Medium
3172002,53.11,0.31925476,16.955620089769365,Medium
3031038,34.17,0.49621242,16.955578488707545,Medium
3399062,29.99,0.56535596,16.95502513706684,Medium
3061586,30.63,0.55349237,16.953471209406853,Medium
3132246,30.5,0.55582905,16.952785968780518,Medium
3125326,38.39,0.44158447,16.952427722215653,Medium
3091146,54.41,0.3115668,16.95234958142042,Medium
3172510,30.81,0.55021787,16.952212479114532,Medium
3088606,27.77,0.610446,16.952084760665894,Medium
3177146,37.53,0.45169348,16.952056125998496,Medium
3122282,34.18,0.49596182,16.95197484076023,Medium
3160514,44.47,0.38119313,16.951658544838427,Medium
3198274,32.59,0.5201289,16.95100103914738,Medium
3157994,50.27,0.33719376,16.95073017925024,Medium
3247614,34.99,0.48444182,16.950619170069697,Medium
3163978,32.19,0.5265704,16.950300523638724,Medium
3149662,29.99,0.56519634,16.95023809611797,Medium
3121042,39.63,0.4277048,16.949941663742067,Medium
3063150,25.38,0.6678394,16.949764173030854,Medium
3118766,30.25,0.5603139,16.949494883418083,Medium
3124054,40.98,0.41357794,16.94842414677143,Medium
3188034,44.39,0.3818065,16.9483902156353,Medium
3104278,42.49,0.39886144,16.947622502148153,Medium
3125854,30.74,0.5513195,16.94756081342697,Medium
3333462,34.99,0.48434916,16.94737715691328,Medium
3186254,31.98,0.5299221,16.94690964460373,Medium
3072874,31.59,0.53645426,16.946590084433556,Medium
3081130,29.99,0.5650598,16.946142834424972,Medium
3193550,63.9,0.2651926,16.945807018876074,Medium
3125902,25.31,0.66951275,16.945367670059202,Medium
3214090,31.02,0.54625887,16.9449500477314,Medium
3054610,34.99,0.48425445,16.944063191711905,Medium
3355170,31.01,0.5463843,16.943376366496086,Medium
3300374,35.34,0.47942737,16.942963165640833,Medium
3347382,62.62,0.2705588,16.942392323613166,Medium
3264366,19.99,0.84746903,16.9409059458971,Medium
3392814,30.3,0.55909175,16.940479928255083,Medium
3380674,52.44,0.32302618,16.939492893218993,Medium
3300802,37.9,0.44693425,16.93880818784237,Medium
3003118,36.83,0.45988673,16.937628255486487,Medium
3066190,46.4,0.36502415,16.9371205329895,Medium
3329250,29.99,0.56473386,16.936368547677993,Medium
3348314,79.2,0.2138421,16.936293840408325,Medium
3273562,30.51,0.5550938,16.935912596583368,Medium
3323730,29.12,0.5815832,16.935702838897704,Medium
3300378,29.99,0.5646555,16.93401792824268,Medium
3208270,35.06,0.48297626,16.93314759850502,Medium
3332854,34.99,0.48392627,16.93258006244898,Medium
3101278,31.93,0.53029007,16.932161845564842,Medium
3047322,30.55,0.55422735,16.931645607948305,Medium
3143754,28.74,0.5891268,16.931504960060117,Medium
3266298,37.99,0.44567618,16.931237992346286,Medium
3356846,53.12,0.3187342,16.931160640716552,Medium
3094142,67.77,0.2498276,16.93081601589918,Medium
3195246,50.48,0.33539513,16.930746037960052,Medium
3310446,30.24,0.5598456,16.92973174095154,Medium
3297610,57.66,0.2935689,16.927183302640913,Medium
3256966,33.83,0.50035286,16.92693723678589,Medium
3365930,34.8,0.48639768,16.92663938999176,Medium
3222846,30.26,0.5593496,16.925918790102006,Medium
3066942,30.26,0.55932236,16.925094528198244,Medium
3306670,63.09,0.26826003,16.924525415003302,Medium
3053206,30.27,0.5590865,16.923548403382302,Medium
3125222,35.13,0.48173136,16.923222507834435,Medium
3075494,33.86,0.4997963,16.923102756142615,Medium
3127826,34.22,0.49452186,16.922537922859192,Medium
3058826,40.42,0.4186659,16.922475109100343,Medium
3113126,30.0,0.5640815,16.922444701194763,Medium
3309558,49.99,0.33848098,16.92066415041685,Medium
3366302,49.88,0.33921352,16.919970391988755,Medium
3127818,33.25,0.5088581,16.91953131556511,Medium
3272606,38.62,0.43809584,16.91926125705242,Medium
3088382,47.41,0.35687074,16.919241814315317,Medium
3035686,85.4,0.19810656,16.918299978971483,Medium
3115302,31.14,0.5432978,16.918294340372086,Medium
3130706,32.61,0.51879233,16.91781792104244,Medium
3318898,36.73,0.4605838,16.91724319577217,Medium
3011406,34.99,0.48342693,16.91510822892189,Medium
3258122,37.45,0.4516694,16.91501884162426,Medium
3117846,44.93,0.37645897,16.914301643073557,Medium
3376138,60.16,0.2811331,16.912966423034668,Medium
3054518,27.03,0.6256913,16.912435694932938,Medium
3006262,30.26,0.558876,16.91158709406853,Medium
3388046,66.94,0.25263748,16.911552625298498,Medium
3110506,34.45,0.4908828,16.910912939906122,Medium
3141050,30.17,0.5605038,16.910399067997933,Medium
3133138,19.99,0.8458591,16.90872361600399,Medium
3279518,88.6,0.19083792,16.908239686489104,Medium
3148802,31.39,0.5386171,16.90718996822834,Medium
3130322,29.0,0.58300424,16.90712285041809,Medium
3083198,54.32,0.31124762,16.90697055578232,Medium
3025878,35.58,0.47514614,16.905699825882913,Medium
3375498,56.88,0.29721263,16.90545442342758,Medium
3306078,66.33,0.25486773,16.90537669837475,Medium
3388018,48.03,0.35197347,16.905285957455636,Medium
3122206,35.49,0.4763168,16.90448357462883,Medium
3306806,41.94,0.403033,16.903203529715537,Medium
3397214,29.75,0.5681724,16.903128758072853,Medium
3398006,45.1,0.37477878,16.902522858977317,Medium
3393146,22.16,0.76274407,16.902408571243285,Medium
3011538,31.86,0.5305148,16.90220078587532,Medium
3100846,50.57,0.334227,16.90185917288065,Medium
3331158,35.19,0.48028347,16.901175272762774,Medium
3319830,66.35,0.2547211,16.90074532330036,Medium
3152162,84.14,0.20086393,16.900690868496895,Medium
3020526,35.48,0.47631833,16.8997743332386,Medium
3132090,31.24,0.5409176,16.89826505422592,Medium
3119458,41.73,0.40493545,16.89795630186796,Medium
3388202,63.45,0.26630318,16.89693687558174,Medium
3241690,39.99,0.4225265,16.896835077703,Medium
3127418,30.0,0.5632209,16.89662754535675,Medium
3175418,33.64,0.50227463,16.896518635749818,Medium
3249690,33.9,0.49840578,16.895956090092657,Medium
3108222,30.26,0.55834913,16.895644750595093,Medium
3312578,97.37,0.1735183,16.89547687649727,Medium
3125702,32.58,0.51855385,16.894484531879424,Medium
3123850,33.0,0.51194733,16.89426201581955,Medium
3025098,31.44,0.5373455,16.89414341926575,Medium
3043614,29.99,0.56330127,16.893404944539068,Medium
3019142,28.64,0.5898359,16.89289966583252,Medium
3169362,40.88,0.41318002,16.890799357891083,Medium
3116686,29.24,0.577659,16.890749478340148,Medium
3217850,33.73,0.5007513,16.89034190714359,Medium
3094030,30.25,0.5583335,16.889588862657547,Medium
3014350,95.48,0.1768844,16.88892230808735,Medium
3236830,30.27,0.557937,16.888753777742387,Medium
3375206,63.99,0.26391944,16.888205150663854,Medium
3011650,30.21,0.55900335,16.887491297721862,Medium
3149018,31.48,0.53642815,16.886758272647857,Medium
3080762,29.99,0.5630491,16.885841848850248,Medium
3126438,23.49,0.7188516,16.885824692845343,Medium
3221362,30.0,0.562854,16.88561975955963,Medium
3327982,35.73,0.47258762,16.885555492937563,Medium
3231262,46.11,0.36619872,16.885422912240028,Medium
3078206,30.36,0.5561702,16.885328035354615,Medium
3008354,35.17,0.48009688,16.885007150769233,Medium
3034146,50.73,0.33283764,16.884853540062903,Medium
3065142,36.16,0.46694714,16.88480852127075,Medium
3083958,33.35,0.50625676,16.88366291821003,Medium
3399358,25.58,0.66001683,16.88323063254356,Medium
3089406,32.97,0.5120586,16.88257255911827,Medium
3185450,41.03,0.41145727,16.882091803848745,Medium
3255734,34.85,0.48442098,16.88207132667303,Medium
3063362,30.96,0.54528475,16.882015800476076,Medium
3130750,30.37,0.55587393,16.8818912678957,Medium
3345334,46.02,0.3668368,16.881828904151917,Medium
3311798,36.58,0.46150255,16.88176335334778,Medium
3243570,31.86,0.52986425,16.881475056409837,Medium
3116818,31.58,0.53456163,16.881456403732297,Medium
3061202,40.28,0.41909483,16.88113978266716,Medium
3093626,57.54,0.2933586,16.87985350906849,Medium
3225986,35.98,0.46912846,16.879241979718206,Medium
3208998,40.98,0.41188484,16.879040919542312,Medium
3396354,29.99,0.5628107,16.87869346320629,Medium
3325538,35.11,0.48073518,16.878612266778944,Medium
3199738,45.06,0.37457788,16.878479268550873,Medium
3278678,26.03,0.64839053,16.87760553598404,Medium
3083762,35.24,0.47893232,16.877574994564057,Medium
3237978,29.67,0.56882656,16.87708392262459,Medium
3174450,44.56,0.37874845,16.87703078508377,Medium
3353982,49.05,0.34407553,16.87690478414297,Medium
3106078,51.75,0.3261208,16.876751080155373,Medium
3046610,30.26,0.55770916,16.876279104948043,Medium
3192818,43.66,0.3865252,16.875690830945967,Medium
3262234,32.47,0.51972806,16.87557025551796,Medium
3195758,34.58,0.4879282,16.872557560205458,Medium
3166494,33.96,0.49681476,16.871829167604446,Medium
3009306,52.66,0.32039002,16.87173823416233,Medium
3322978,35.3,0.47792453,16.870735758543013,Medium
3318034,39.94,0.42239502,16.870457127690315,Medium
3151474,64.0,0.26359615,16.870153427124023,Medium
3142262,30.28,0.557129,16.86986689090729,Medium
3162526,33.05,0.5103786,16.868012702465055,Medium
3204554,34.99,0.4820791,16.867947313189507,Medium
3105582,29.18,0.5780258,16.866793365478514,Medium
3387634,65.99,0.2555874,16.86621246039867,Medium
3199482,19.99,0.84373134,16.866189561486244,Medium
